protein	logFC	se	df	t	pval	adjPval	group1	group2	batch
NbD045967.1	-0.8536833841688589	0.06720880499394485	8.860382458563294	-12.701957492709045	5.485774415940313e-7	1.4102669787354039e-6	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD045985.1	-0.021704373391751908	0.1552063670668664	7.915072665955109	-0.13984202969199822	0.8922777378971987	0.9052445351781752	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD045995.1	-1.4760557111378831	0.06323832343678398	8.942994725640176	-23.341158192048184	2.539762105733299e-9	1.6638793384774753e-8	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046002.1	0.2115183512358665	0.05001527144291178	8.53075249753245	4.229075343063906	0.0024920399035938093	0.0034291451460600987	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046040.1	-1.3022308113718823	0.11724107865148516	7.67643345270051	-11.107291286895595	5.31959295561939e-6	1.0818362005328827e-5	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046044.1	1.4460130261968547	0.07114213592795254	7.895895387089879	20.325690356855027	4.2174026264556394e-8	1.5521709172161282e-7	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046047.1	0.7101225477127537	0.07919564207535916	8.250958863626717	8.966687169945939	1.5608930843180673e-5	2.91558122940348e-5	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046063.1	0.3830342459505386	0.055437086590455785	8.028553715923897	6.909350211352609	1.2129322224345051e-4	1.9649677918192056e-4	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046066.1	0.04009501854135289	0.05982217039874468	7.5467717109965555	0.6702367746622957	0.5226819455416709	0.5572280917872072	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046088.1	-0.9500310087447279	0.11318771046836813	9.118877439855702	-8.39341130599357	1.3869642828922658e-5	2.61358110403812e-5	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046092.1	-2.591006764725325	0.08639149855242868	8.299597807983936	-29.99145527210542	9.328896984534593e-10	7.492542996578096e-9	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046098.1	-1.8270180433588714	0.11463468734665014	9.118877439855702	-15.937741757292459	5.7348743812392046e-8	1.986311529874168e-7	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046102.1	-2.1308687886690443	0.1291202460400235	7.097480486112359	-16.502979617995283	6.376204041353797e-7	1.6095412235462578e-6	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046117.1	1.5342333605765401	0.06705393519262447	7.514120225326061	22.880586443870584	3.1938101045082713e-8	1.2410606443205598e-7	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046121.1	1.489437044352812	0.08605685676675981	7.2903765491405785	17.307592913713293	3.4627021496896675e-7	9.387957041755725e-7	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046126.1	-0.380052094363979	0.06926388531815858	8.247519328250064	-5.487016684354878	5.243061878077862e-4	7.895517516431375e-4	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046136.1	-0.14452987572687254	0.07173188987557651	7.713735749209997	-2.0148622318130576	0.08000173966402334	0.0943881100657133	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046153.1	-3.2418144565327833	0.06923784800515356	8.39529921021888	-46.82142137478748	1.8863376793404593e-11	6.159986616232131e-10	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046163.1	-1.337349322017825	0.10006617501868671	8.412037470802893	-13.364649161098479	5.876916674255393e-7	1.4970389795081584e-6	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046187.1	2.3147433874471197	0.05036463831983646	8.195864363507592	45.959694433771844	3.5070601995411674e-11	8.852850266412394e-10	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046213.1	-1.5794478418363667	0.13106627495061132	6.723474702198039	-12.050757087828563	8.462576978980232e-6	1.6612826863832896e-5	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046227.1	-3.650101099562827	0.08997800174156631	6.129191063476862	-40.56659437766358	1.1029633136741034e-8	5.1928768024192777e-8	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046245.1	1.5527025698594077	0.1949167993239623	9.118877439855702	7.965976125427402	2.1203299120402e-5	3.847942342402768e-5	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046249.1	-1.0857896649713106	0.05486235088777475	8.119433405589596	-19.79116183322838	3.6900969558976286e-8	1.388993529818922e-7	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046253.1	0.2811630470620654	0.052372977473720626	8.741739358397627	5.368475512073866	4.979863670065095e-4	7.506758055955074e-4	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046274.1	0.42899923222835157	0.10326158100392376	8.261324652123669	4.154490257243402	0.0029731830931956768	0.004038972958467097	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046282.1	0.5497051261053455	0.18404235836969465	8.433389453807436	2.9868402631590203	0.016415336023636505	0.020794930919650668	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046290.1	2.7845400818795207	0.14284304243873805	6.733233067521708	19.493704658900295	3.565900630687944e-7	9.638502128199476e-7	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046303.1	-0.656477953650215	0.08565262848289892	7.804124909407284	-7.6644227419277025	6.779338461234099e-5	1.1382970403906034e-4	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046317.1	-1.5681989355140034	0.046632658834951116	8.308208759165662	-33.62876950817654	3.570427274266413e-10	3.8164280051249604e-9	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046324.1	-1.7391188809518077	0.2155047477507903	8.29018957108537	-8.069979427845018	3.342376164796224e-5	5.858664850651051e-5	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046327.1	-0.6780604761389062	0.0723653738087314	7.706360002822861	-9.36995748727955	1.764873514312791e-5	3.2611475855870756e-5	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046331.1	-0.08357270560062874	0.12321218936817441	8.966765602548058	-0.6782827740435841	0.5147135721169815	0.5493884950355169	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046335.1	-1.552909115758299	0.04505510643765	9.118877439855702	-34.46688374618112	5.6717778775289074e-11	1.1518865253090526e-9	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046385.1	-2.5996802089381204	0.0769833925327209	6.66853124055361	-33.76936405904892	1.0489778364321734e-8	5.0180224552237154e-8	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046408.1	-0.2853991527638472	0.11156845282191377	9.118877439855702	-2.5580631938976786	0.030479900202670218	0.03747501213690989	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046422.1	2.0625791825322537	0.18734711437141507	8.20260531383359	11.0093992611127	3.3862346839261674e-6	7.167075588717251e-6	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046449.1	0.8660855785713168	0.05860981993810572	6.816677648102383	14.777141091474729	1.982921369928779e-6	4.429846340420892e-6	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046450.1	1.7974392555943315	0.06712559095040208	8.455984430025499	26.77725782589278	1.7904071187507455e-9	1.2501991448049572e-8	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046453.1	-1.7376710440007292	0.07693712376205603	7.563669238858112	-22.585599240424383	3.235170123453614e-8	1.2547517457978082e-7	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046467.1	-1.9542328318989046	0.1199576781738962	7.87776195476693	-16.29101914648563	2.389977571287091e-7	6.836376305064483e-7	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046473.1	-2.9475488832318093	0.08154809362141462	5.821273950026867	-36.14491464283329	4.496112048143521e-8	1.6252432385637372e-7	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046535.1	-0.6903422027845862	0.04260984449530551	9.118877439855702	-16.201472006325766	4.960735811796715e-8	1.7604898814223766e-7	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046538.1	-1.0026311894845135	0.1085591498263353	8.745795303229617	-9.235805467235576	8.413186168131343e-6	1.6523127823828942e-5	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046627.1	-0.2144053121297352	0.05377413879572297	7.497077018294667	-3.987145437032798	0.004587832864423189	0.006107996793278549	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046672.1	-0.06778813184079877	0.06262164486198088	8.548373609298366	-1.082503214187441	0.3086169401232286	0.34063747244826714	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046673.1	-0.10445607651388067	0.05531112220103383	8.63238290161215	-1.8885184815853955	0.09294693803549525	0.10891343276753024	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046687.1	-0.7605408224055699	0.060390676152613273	8.949951187377625	-12.593679535622472	5.370352036204513e-7	1.3853771880924807e-6	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046692.1	-0.36101143115171364	0.05596503200168024	8.57859380299935	-6.450660675774741	1.4602151831720204e-4	2.3434775281654409e-4	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046693.1	-0.11068667465615903	0.05232480813131422	9.118877439855702	-2.115376598770893	0.06311820575582998	0.07522329776394994	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046700.1	-3.3248679945321777	0.25811912261464043	7.423483426997375	-12.881137828350855	2.4027314464846204e-6	5.275382851544611e-6	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046710.1	-0.6693148302982568	0.1142540329005918	5.844546177243828	-5.858128709387465	0.0011995590473450456	0.001719483421090043	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046721.1	-0.5348889840654422	0.06656657500124054	9.118877439855702	-8.035398907867409	1.9767260903994158e-5	3.606374917070065e-5	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046805.1	-0.36278947747734813	0.0750378354397883	7.763751929482044	-4.834754032430172	0.0014115788441505736	0.002008577794797695	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046815.1	-0.30269122483441435	0.061458930177527765	8.737394079836257	-4.925097523827258	8.933163048708919e-4	0.0013018060176657356	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046842.1	-1.4842935569864655	0.080571175068092707	7.557826927748832	-18.422141116001498	1.486653001110769e-7	4.509413176485347e-7	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046846.1	1.4305922389748227	0.11398443370935289	7.745752638581881	12.550768490219175	2.0144219990041784e-6	4.4934785279833595e-6	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046849.1	0.007782047712626028	0.08721346885228783	6.01624648498873	0.08922988404241056	0.9317955388678814	0.9398831894881068	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046865.1	-1.083602884494332	0.24291201357288145	8.210358105089227	-4.460886345455352	0.00197732801414466	0.0027565371504519004	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046893.1	0.32363443845231954	0.07047921715552806	8.440690071609836	4.5919130704608735	0.0015429867237642648	0.0021892869742072833	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046901.1	1.3497638804361753	0.10936322848731614	7.004160319318506	12.342026649228995	5.239168740800759e-6	1.0674238911946096e-5	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046949.1	-2.2154867482506897	0.0671592423998119	8.286081472488647	-32.98856075626152	4.373680187116404e-10	4.3717232832295505e-9	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046951.1	2.8453240566225473	0.04915636411443727	9.118877439855702	57.88312679104094	5.122556664586485e-13	1.3168187706113216e-10	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046977.1	-0.7098970155119427	0.08062281593228678	7.459368678503417	-8.805162748323857	3.3547302672641584e-5	5.878013660445592e-5	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD046982.1	0.6239471122225773	0.08936429274974196	6.50526079813098	6.982062891382071	3.0007967097493303e-4	4.642506821038784e-4	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047005.1	-2.9990208641940463	0.0617606987150468	8.347487596083955	-48.55872628693873	1.5582665011877447e-11	5.397158703338638e-10	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047028.1	1.3178823981944856	0.10376153174851707	8.135884356340426	12.701069230440696	1.1961903656536237e-6	2.805553046582882e-6	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047030.1	2.5190714263810943	0.07156600284368397	8.939998634787255	35.1992751625839	6.728804618761656e-11	1.2813344646422135e-9	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047037.1	-2.935485368929105	0.056337401527035195	6.842295160274175	-52.10544486189027	3.759559890275572e-10	3.95099214584444e-9	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047056.1	0.8748649908346782	0.04611037705767693	8.806354372011075	18.97327774484164	1.9038017248440928e-8	8.13989101110374e-8	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047063.1	-2.901851662712031	0.34820658759964285	8.986823748590378	-8.333706960330373	1.6090773696705315e-5	2.994318070673859e-5	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047069.1	-0.5562614347814338	0.15380691793493437	9.118877439855702	-3.6166216854871998	0.005481368330696422	0.00723081006836481	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047074.1	-1.0961848726810586	0.05934858115878095	7.859498427471126	-18.470279344140174	9.340265629088499e-8	3.0088180844100514e-7	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047077.1	-0.6461702697269962	0.06986215327735107	8.772958761400805	-9.249217772628848	8.140891373582783e-6	1.6030631404657502e-5	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047116.1	-2.420096408281454	0.06322613460527288	7.4888633620669225	-38.276836365062636	7.288827467086037e-10	6.286965467749115e-9	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047118.1	-1.776208832306727	0.060746254815618864	6.474893025220931	-29.239808078670794	4.02306595056213e-8	1.4917061134532448e-7	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047140.1	-0.6611731735104999	0.05277026867904974	8.91092622172857	-12.529274344456605	5.841834466604638e-7	1.4906519929634222e-6	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047153.1	-1.896388471162327	0.07914029726222724	7.260626884079516	-23.962362244846553	3.5336817171282726e-8	1.344845818750351e-7	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047155.1	0.04269644268590467	0.060252475881080854	9.118877439855702	0.7086255305122036	0.4962716844662045	0.5309726738972705	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047166.1	-0.13902447442672847	0.09048571347720179	8.666401770536353	-1.536424581121927	0.1600994728649035	0.18276046110382954	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047173.1	0.023481873471207088	0.07850535620166227	8.969870711157146	0.2991117371773658	0.771669086334789	0.7962626969385307	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047216.1	0.47892436259798843	0.0556888230920483	9.118877439855702	8.60000869126597	1.1366139652295613e-5	2.1767643363247663e-5	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047230.1	-1.4133811003475005	0.061229706951278176	8.435543919712096	-23.08325763296824	6.39742764025398e-9	3.398776063811508e-8	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047233.1	-0.8674610242578622	0.04339289532802445	8.707665474427802	-19.99085374922262	1.404628153755541e-8	6.30108292267044e-8	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047255.1	-0.9879590490621306	0.1212600881827225	8.65657056729513	-8.147437989434827	2.4129424076277965e-5	4.3285603619768105e-5	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047267.1	-0.15820483766292365	0.052767853989413305	8.82174073706236	-2.9981290824270386	0.015336984052405692	0.019484118494782095	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047305.1	-0.03706269358583081	0.09490144833334722	7.82933852334457	-0.3905387561172491	0.7065490285343821	0.7363799998814133	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047319.1	-3.219216449366307	0.04936206587235612	9.118877439855702	-65.2164043881547	1.7303064522676346e-13	1.2640112076106998e-10	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047330.1	0.26555828845194607	0.049843772359356706	8.229401380490234	5.327812801514316	6.414827867626672e-4	9.515753955031864e-4	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047355.1	-0.0752908716049798	0.13373842749472187	9.118877439855702	-0.5629711147003821	0.5870274552790031	0.6202030433167618	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047360.1	-1.3843651575026137	0.11243885974426458	8.204104888751953	-12.312159342875487	1.4163767093547023e-6	3.2670991932869434e-6	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047363.1	0.2122665231927645	0.07436131137837403	7.411506825013174	2.854529045523214	0.023089846604657415	0.02873688986897196	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047394.1	-1.0007945639845806	0.07764735291485467	7.457995786886587	-12.888972082306738	2.2987423596559107e-6	5.069487099181939e-6	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047395.1	2.2883114215270637	0.05720740916476557	8.529412708101876	40.00026316410165	5.2518105213469055e-11	1.1145302010390424e-9	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047396.1	0.13296073722006163	0.15886176815417266	6.784679279910432	0.8369586890851264	0.4311048607497856	0.4650353736914635	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047398.1	-0.33486797783234	0.06775560585525668	8.960750448790819	-4.942291838518923	8.101268214245736e-4	0.0011867693895491786	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047411.1	0.9312706695037183	0.053595753331776644	9.118877439855702	17.375829456838193	2.6689243557080424e-8	1.062802333750471e-7	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047414.1	-0.0698417968006706	0.1054784488073968	7.3733548506979645	-0.6621428129664801	0.5280262956542379	0.562523006433747	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047436.1	0.8049701664370856	0.074409425294536	7.832505859919823	10.818121000810846	5.531902794772839e-6	1.1224587505470047e-5	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047505.1	0.18390128816527895	0.0663678707815149	8.884856018177679	2.770938497796437	0.021979333149742757	0.027415873956742224	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047529.1	0.19890222979210637	0.049699847407586775	8.872883873740527	4.002069224899543	0.0031911486183638783	0.004320621826318124	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047537.1	-1.5978428286465052	0.06255282275483999	9.118877439855702	-25.54389647464587	8.49158484456892e-10	6.936087949823389e-9	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047541.1	0.7134372540874614	0.06409195957515698	7.5776606428536715	11.13146264861592	5.7857051853738515e-6	1.1707667920403247e-5	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047579.1	3.3820359486445755	0.10795593701581586	7.989053425378506	31.32792917307639	1.1979624864104737e-9	9.118392485999995e-9	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047615.1	-0.2981560009553972	0.07020708425131607	6.9002937867285015	-4.246807913117515	0.00393424207401161	0.005269242681859675	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047635.1	-2.0490001536068863	0.05300573506880867	8.794276673763317	-38.65619731425297	3.987370493792628e-11	9.422779461680942e-10	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047651.1	-0.051752620728822696	0.21646268866501692	8.844348046475947	-0.23908333139533144	0.8164889893718635	0.8392161961153637	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047667.1	0.29793001974203104	0.0650440191445829	8.107981323917201	4.580436812795627	0.0017394962352008127	0.002446303028013957	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047719.1	-0.13554547197108757	0.052903763495693916	7.8715678196072725	-2.562113978566388	0.03397641487878885	0.041568078225199506	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047741.1	-2.951175439028986	0.07245421208134521	8.212380412640684	-40.73159246719385	9.061251211395967e-11	1.533548121686257e-9	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047750.1	-1.31434509832964	0.08187710184159427	9.118877439855702	-16.05265780990237	5.382240646009959e-8	1.8831520130283865e-7	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047774.1	-2.7113815331151083	0.050831115785201914	8.784542637784487	-53.340980051916404	2.4324371988060384e-12	1.7571234648950329e-10	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047785.1	1.7910508296910554	0.09327295395124734	7.433945720901614	19.202252676882264	1.3209467472395334e-7	4.059140348463711e-7	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047804.1	0.13749142328554176	0.07484968352736483	6.3490576929348705	1.8369005292490688	0.11317193191418344	0.13137235432386896	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047811.1	-0.3668256136750435	0.0737116989660748	8.585579346286515	-4.976491097347681	8.785840192380432e-4	0.0012832668839344809	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047832.1	3.1093573619547317	0.12362214570323558	8.232559493424574	25.152106398630078	4.4508741159538995e-9	2.510922417939649e-8	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047841.1	-0.014091754324482814	0.05479086252232129	8.657434111964768	-0.2571916862732716	0.8030388201374158	0.8267229143718833	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047862.1	-0.2055540312255355	0.07407017715984851	8.439810920758422	-2.7751254162918477	0.02290569585442871	0.028515644769458753	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047879.1	-1.2824258382189597	0.0683676861915009	5.768603722480019	-18.75777738955255	2.165714645523169e-6	4.799808053669405e-6	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047899.1	0.09672504667175841	0.06655001113620719	8.222125289172588	1.4534189404385267	0.18318427249317698	0.20783832643461525	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047912.1	-0.7660191309177455	0.08326851991023776	8.368360342838866	-9.19938449420625	1.169906374678272e-5	2.2376462680062155e-5	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047925.1	0.5316236840192167	0.18635653993186257	9.118877439855702	2.8527235170474508	0.018761594573264137	0.02356009121791573	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047926.1	-1.8843057450931835	0.09507032356252487	8.242997894239963	-19.820125507976552	3.025586035143508e-8	1.191041269164863e-7	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047934.1	2.424332459871904	0.05952740864527558	7.547441339522551	40.72632279893998	4.019450431957025e-10	4.109589137296107e-9	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047939.1	-2.0339490022653854	0.07819687715984289	8.727780625369128	-26.010616742504606	1.418800622431399e-9	1.0409197341582087e-8	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047944.1	-0.3112436303952183	0.08253887178412997	9.118877439855702	-3.770873331164943	0.004307919097781438	0.00574732234365108	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD047961.1	-0.3523242831319903	0.07899492775766817	8.649330830875087	-4.460087414888352	0.0017400069433814583	0.002446303028013957	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD048036.1	0.5600869229448087	0.07947358272471386	8.79060111606768	7.0474603477343765	6.753858358392651e-5	1.1344450806503145e-4	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
NbD048061.1	-1.9089717319243977	0.05792271469537371	8.338512282968463	-32.957221393438374	3.9691866384014043e-10	4.076856528822408e-9	Nb_35S_RAPTOR	Nb_35S_LST8	R0563
